slot1,slot2,result,tier_change,has_swap
Bone Helm,Jazeraint Glove,Freiturnier,0,False
Bone Helm,Dread Glove,Fluted Glove,0,False
Chain Coif,Bandage,Bone Helm,0,False
Chain Coif,Leather Glove,Bone Helm,0,False
Chain Coif,Reinforced Glove,Bone Helm,0,False
Chain Coif,Knuckles,Bone Helm,0,False
Chain Coif,Ring Sleeve,Banded Mail,0,False
Chain Coif,Chain Sleeve,Ring Sleeve,0,False
Chain Coif,Gauntlet,Ring Sleeve,0,False
Chain Coif,Vambrace,Ring Sleeve,0,False
Chain Coif,Plate Glove,Ring Sleeve,0,False
Chain Coif,Rondanche,Chain Sleeve,0,False
Chain Coif,Tilt Glove,Gauntlet,0,False
Chain Coif,Freiturnier,Vambrace,0,False
Chain Coif,Fluted Glove,Plate Glove,0,False
Chain Coif,Hoplite Glove,Rondanche,0,False
Chain Coif,Jazeraint Glove,Tilt Glove,0,False
Chain Coif,Dread Glove,Freiturnier,0,False
Spangenhelm,Bandage,Bone Helm,0,False
Spangenhelm,Leather Glove,Bone Helm,0,False
Spangenhelm,Reinforced Glove,Bone Helm,0,False
Spangenhelm,Knuckles,Bone Helm,0,False
Spangenhelm,Ring Sleeve,Chain Coif,0,False
Spangenhelm,Chain Sleeve,Ring Mail,0,False
Spangenhelm,Gauntlet,Chain Sleeve,0,False
Spangenhelm,Vambrace,Chain Sleeve,0,False
Spangenhelm,Plate Glove,Chain Sleeve,0,False
Spangenhelm,Rondanche,Chain Sleeve,0,False
Spangenhelm,Tilt Glove,Chain Sleeve,0,False
Spangenhelm,Freiturnier,Gauntlet,0,True
Freiturnier,Spangenhelm,Chain Sleeve,0,True
Spangenhelm,Fluted Glove,Vambrace,0,False
Spangenhelm,Hoplite Glove,Plate Glove,0,False
Spangenhelm,Jazeraint Glove,Rondanche,0,False
Spangenhelm,Dread Glove,Tilt Glove,0,False
Cabasset,Bandage,Bone Helm,0,False
Cabasset,Leather Glove,Bone Helm,0,False
Cabasset,Reinforced Glove,Bone Helm,0,False
Cabasset,Knuckles,Bone Helm,0,False
Cabasset,Ring Sleeve,Chain Coif,0,False
Cabasset,Chain Sleeve,Spangenhelm,0,False
Cabasset,Gauntlet,Chain Mail,0,False
Cabasset,Vambrace,Gauntlet,0,False
Cabasset,Plate Glove,Gauntlet,0,False
Cabasset,Rondanche,Gauntlet,0,False
Cabasset,Tilt Glove,Gauntlet,0,False
Cabasset,Freiturnier,Gauntlet,0,False
Cabasset,Fluted Glove,Gauntlet,0,False
Cabasset,Hoplite Glove,Vambrace,0,False
Cabasset,Jazeraint Glove,Plate Glove,0,False
Cabasset,Dread Glove,Rondanche,0,False
Sallet,Bandage,Chain Coif,0,False
Sallet,Leather Glove,Chain Coif,0,False
Sallet,Reinforced Glove,Chain Coif,0,False
Sallet,Knuckles,Chain Coif,0,False
Sallet,Ring Sleeve,Chain Coif,0,False
Sallet,Chain Sleeve,Spangenhelm,0,False
Sallet,Gauntlet,Cabasset,0,False
Sallet,Vambrace,Breastplate,0,False
Sallet,Plate Glove,Vambrace,0,False
Sallet,Rondanche,Vambrace,0,False
Sallet,Tilt Glove,Vambrace,0,False
Sallet,Freiturnier,Vambrace,0,False
Sallet,Fluted Glove,Vambrace,0,False
Sallet,Hoplite Glove,Vambrace,0,False
Sallet,Jazeraint Glove,Vambrace,0,False
Sallet,Dread Glove,Plate Glove,0,False
Barbut,Bandage,Spangenhelm,0,False
Barbut,Leather Glove,Spangenhelm,0,False
Barbut,Reinforced Glove,Spangenhelm,0,False
Barbut,Knuckles,Spangenhelm,0,False
Barbut,Ring Sleeve,Chain Coif,0,False
Barbut,Chain Sleeve,Spangenhelm,0,False
Barbut,Gauntlet,Cabasset,0,False
Barbut,Vambrace,Sallet,0,False
Barbut,Plate Glove,Segmentata,0,False
Barbut,Rondanche,Plate Glove,0,False
Barbut,Tilt Glove,Plate Glove,0,False
Barbut,Freiturnier,Plate Glove,0,False
Barbut,Fluted Glove,Plate Glove,0,False
Barbut,Hoplite Glove,Plate Glove,0,False
Barbut,Jazeraint Glove,Plate Glove,0,False
Barbut,Dread Glove,Plate Glove,0,False
Basinet,Bandage,Cabasset,0,False
Basinet,Leather Glove,Cabasset,0,False
Basinet,Reinforced Glove,Cabasset,0,False
Basinet,Knuckles,Cabasset,0,False
Basinet,Ring Sleeve,Spangenhelm,0,False
Basinet,Chain Sleeve,Spangenhelm,0,False
Basinet,Gauntlet,Cabasset,0,False
Basinet,Vambrace,Sallet,0,False
Basinet,Plate Glove,Barbut,0,False
Basinet,Rondanche,Scale Armor,0,False
Basinet,Tilt Glove,Rondanche,0,False
Basinet,Freiturnier,Rondanche,0,False
Basinet,Fluted Glove,Rondanche,0,False
Basinet,Hoplite Glove,Rondanche,0,False
Basinet,Jazeraint Glove,Rondanche,0,False
Basinet,Dread Glove,Rondanche,0,False
Armet,Bandage,Sallet,0,False
Armet,Leather Glove,Sallet,0,False
Armet,Reinforced Glove,Sallet,0,False
Armet,Knuckles,Sallet,0,False
Armet,Ring Sleeve,Cabasset,0,False
Armet,Chain Sleeve,Spangenhelm,0,False
Armet,Gauntlet,Cabasset,0,False
Armet,Vambrace,Sallet,0,False
Armet,Plate Glove,Barbut,0,False
Armet,Rondanche,Basinet,0,False
Armet,Tilt Glove,Brigandine,0,False
Armet,Freiturnier,Tilt Glove,0,False
Armet,Fluted Glove,Tilt Glove,0,False
Armet,Hoplite Glove,Tilt Glove,0,False
Armet,Jazeraint Glove,Tilt Glove,0,False
Armet,Dread Glove,Tilt Glove,0,False
Close Helm,Bandage,Barbut,0,False
Close Helm,Leather Glove,Barbut,0,False
Close Helm,Reinforced Glove,Barbut,0,False
Close Helm,Knuckles,Barbut,0,False
Close Helm,Ring Sleeve,Sallet,0,False
Close Helm,Chain Sleeve,Cabasset,0,False
Close Helm,Gauntlet,Cabasset,0,False
Close Helm,Vambrace,Sallet,0,False
Close Helm,Plate Glove,Barbut,0,False
Close Helm,Rondanche,Basinet,0,False
Close Helm,Tilt Glove,Armet,0,False
Close Helm,Freiturnier,Plate Mail,0,False
Close Helm,Fluted Glove,Freiturnier,0,False
Close Helm,Hoplite Glove,Freiturnier,0,False
Close Helm,Jazeraint Glove,Freiturnier,0,False
Close Helm,Dread Glove,Freiturnier,0,False
Burgonet,Bandage,Basinet,0,False
Burgonet,Leather Glove,Basinet,0,False
Burgonet,Reinforced Glove,Basinet,0,False
Burgonet,Knuckles,Basinet,0,False
Burgonet,Ring Sleeve,Barbut,0,False
Burgonet,Chain Sleeve,Sallet,0,False
Burgonet,Gauntlet,Cabasset,0,False
Burgonet,Vambrace,Sallet,0,False
Burgonet,Plate Glove,Barbut,0,False
Burgonet,Rondanche,Basinet,0,False
Burgonet,Tilt Glove,Armet,0,False
Burgonet,Freiturnier,Close Helm,0,False
Burgonet,Fluted Glove,Fluted Armor,0,False
Burgonet,Hoplite Glove,Fluted Glove,0,False
Burgonet,Jazeraint Glove,Fluted Glove,0,False
Burgonet,Dread Glove,Fluted Glove,0,False
Hoplite Helm,Bandage,Armet,0,False
Hoplite Helm,Leather Glove,Armet,0,False
Hoplite Helm,Reinforced Glove,Armet,0,False
Hoplite Helm,Knuckles,Armet,0,False
Hoplite Helm,Ring Sleeve,Basinet,0,False
Hoplite Helm,Chain Sleeve,Barbut,0,False
Hoplite Helm,Gauntlet,Sallet,0,False
Hoplite Helm,Vambrace,Sallet,0,False
Hoplite Helm,Plate Glove,Barbut,0,False
Hoplite Helm,Rondanche,Basinet,0,False
Hoplite Helm,Tilt Glove,Armet,0,False
Hoplite Helm,Freiturnier,Close Helm,0,False
Hoplite Helm,Fluted Glove,Burgonet,0,False
Hoplite Helm,Hoplite Glove,Hoplite Armor,0,False
Hoplite Helm,Jazeraint Glove,Hoplite Glove,0,False
Hoplite Helm,Dread Glove,Hoplite Glove,0,False
Jazeraint Helm,Bandage,Close Helm,0,False
Jazeraint Helm,Leather Glove,Close Helm,0,False
Jazeraint Helm,Reinforced Glove,Close Helm,0,False
Jazeraint Helm,Knuckles,Close Helm,0,False
Jazeraint Helm,Ring Sleeve,Armet,0,False
Jazeraint Helm,Chain Sleeve,Basinet,0,False
Jazeraint Helm,Gauntlet,Barbut,0,False
Jazeraint Helm,Vambrace,Sallet,0,False
Jazeraint Helm,Plate Glove,Barbut,0,False
Jazeraint Helm,Rondanche,Basinet,0,False
Jazeraint Helm,Tilt Glove,Armet,0,False
Jazeraint Helm,Freiturnier,Close Helm,0,False
Jazeraint Helm,Fluted Glove,Burgonet,0,False
Jazeraint Helm,Hoplite Glove,Hoplite Helm,0,False
Jazeraint Helm,Jazeraint Glove,Jazeraint Armor,0,False
Jazeraint Helm,Dread Glove,Jazeraint Glove,0,False
Dread Helm,Bandage,Burgonet,0,False
Dread Helm,Leather Glove,Burgonet,0,False
Dread Helm,Reinforced Glove,Burgonet,0,False
Dread Helm,Knuckles,Burgonet,0,False
Dread Helm,Ring Sleeve,Close Helm,0,False
Dread Helm,Chain Sleeve,Armet,0,False
Dread Helm,Gauntlet,Basinet,0,False
Dread Helm,Vambrace,Barbut,0,False
Dread Helm,Plate Glove,Barbut,0,False
Dread Helm,Rondanche,Basinet,0,False
Dread Helm,Tilt Glove,Armet,0,False
Dread Helm,Freiturnier,Close Helm,0,False
Dread Helm,Fluted Glove,Burgonet,0,False
Dread Helm,Hoplite Glove,Hoplite Helm,0,False
Dread Helm,Jazeraint Glove,Jazeraint Helm,0,False
Dread Helm,Dread Glove,Dread Armor,0,False
