slot1,slot2,result,tier_change,has_swap
Poleyn,Tilt Glove,Plate Glove,0,False
Poleyn,Freiturnier,Plate Glove,0,False
Poleyn,Fluted Glove,Plate Glove,0,False
Poleyn,Hoplite Glove,Plate Glove,0,False
Poleyn,Jazeraint Glove,Plate Glove,0,False
Poleyn,Dread Glove,Plate Glove,0,False
Jambeau,Bandage,Chain Leggings,0,False
Jambeau,Leather Glove,Chain Leggings,0,False
Jambeau,Reinforced Glove,Chain Leggings,0,False
Jambeau,Knuckles,Chain Leggings,0,False
Jambeau,Ring Sleeve,Ring Leggings,0,False
Jambeau,Chain Sleeve,Ring Leggings,0,False
Jambeau,Gauntlet,Chain Leggings,0,False
Jambeau,Vambrace,Fusskampf,0,False
Jambeau,Plate Glove,Poleyn,0,False
Jambeau,Rondanche,Basinet,0,False
Jambeau,Tilt Glove,Rondanche,0,False
Jambeau,Freiturnier,Rondanche,0,False
Jambeau,Fluted Glove,Rondanche,0,False
Jambeau,Hoplite Glove,Rondanche,0,False
Jambeau,Jazeraint Glove,Rondanche,0,False
Jambeau,Dread Glove,Rondanche,0,False
Missaglia,Bandage,Fusskampf,0,False
Missaglia,Leather Glove,Fusskampf,0,False
Missaglia,Reinforced Glove,Fusskampf,0,False
Missaglia,Knuckles,Fusskampf,0,False
Missaglia,Ring Sleeve,Chain Leggings,0,False
Missaglia,Chain Sleeve,Ring Leggings,0,False
Missaglia,Gauntlet,Chain Leggings,0,False
Missaglia,Vambrace,Fusskampf,0,False
Missaglia,Plate Glove,Poleyn,0,False
Missaglia,Rondanche,Jambeau,0,False
Missaglia,Tilt Glove,Armet,0,False
Missaglia,Freiturnier,Tilt Glove,0,False
Missaglia,Fluted Glove,Tilt Glove,0,False
Missaglia,Hoplite Glove,Tilt Glove,0,False
Missaglia,Jazeraint Glove,Tilt Glove,0,False
Missaglia,Dread Glove,Tilt Glove,0,False
Plate Leggings,Bandage,Poleyn,0,False
Plate Leggings,Leather Glove,Poleyn,0,False
Plate Leggings,Reinforced Glove,Poleyn,0,False
Plate Leggings,Knuckles,Poleyn,0,False
Plate Leggings,Ring Sleeve,Fusskampf,0,False
Plate Leggings,Chain Sleeve,Ring Leggings,0,True
Chain Sleeve,Plate Leggings,Chain Leggings,0,True
Plate Leggings,Gauntlet,Chain Leggings,0,False
Plate Leggings,Vambrace,Fusskampf,0,False
Plate Leggings,Plate Glove,Poleyn,0,False
Plate Leggings,Rondanche,Jambeau,0,False
Plate Leggings,Tilt Glove,Missaglia,0,False
Plate Leggings,Freiturnier,Close Helm,0,False
Plate Leggings,Fluted Glove,Freiturnier,0,False
Plate Leggings,Hoplite Glove,Freiturnier,0,False
Plate Leggings,Jazeraint Glove,Freiturnier,0,False
Plate Leggings,Dread Glove,Freiturnier,0,False
Fluted Leggings,Bandage,Jambeau,0,False
Fluted Leggings,Leather Glove,Jambeau,0,False
Fluted Leggings,Reinforced Glove,Jambeau,0,False
Fluted Leggings,Knuckles,Jambeau,0,False
Fluted Leggings,Ring Sleeve,Poleyn,0,False
Fluted Leggings,Chain Sleeve,Fusskampf,0,False
Fluted Leggings,Gauntlet,Chain Leggings,0,False
Fluted Leggings,Vambrace,Fusskampf,0,False
Fluted Leggings,Plate Glove,Poleyn,0,False
Fluted Leggings,Rondanche,Jambeau,0,False
Fluted Leggings,Tilt Glove,Missaglia,0,False
Fluted Leggings,Freiturnier,Plate Leggings,0,False
Fluted Leggings,Fluted Glove,Burgonet,0,False
Fluted Leggings,Hoplite Glove,Fluted Glove,0,False
Fluted Leggings,Jazeraint Glove,Fluted Glove,0,False
Fluted Leggings,Dread Glove,Fluted Glove,0,False
Hoplite Leggings,Bandage,Missaglia,0,False
Hoplite Leggings,Leather Glove,Missaglia,0,False
Hoplite Leggings,Reinforced Glove,Missaglia,0,False
Hoplite Leggings,Knuckles,Missaglia,0,False
Hoplite Leggings,Ring Sleeve,Jambeau,0,False
Hoplite Leggings,Chain Sleeve,Poleyn,0,False
Hoplite Leggings,Gauntlet,Fusskampf,0,False
Hoplite Leggings,Vambrace,Fusskampf,0,False
Hoplite Leggings,Plate Glove,Poleyn,0,False
Hoplite Leggings,Rondanche,Jambeau,0,False
Hoplite Leggings,Tilt Glove,Missaglia,0,False
Hoplite Leggings,Freiturnier,Plate Leggings,0,False
Hoplite Leggings,Fluted Glove,Fluted Leggings,0,False
Hoplite Leggings,Hoplite Glove,Hoplite Helm,0,False
Hoplite Leggings,Jazeraint Glove,Hoplite Glove,0,False
Hoplite Leggings,Dread Glove,Hoplite Glove,0,False
Jazeraint Leggings Bandage,,Plate Leggings,0,False
Jazeraint Leggings Leather Glove,,Plate Leggings,0,False
Jazeraint Leggings Knuckles,,Plate Leggings,0,False
Jazeraint Leggings Ring Sleeve,,Missaglia,0,False
Jazeraint Leggings Chain Sleeve,,Jambeau,0,False
Jazeraint Leggings Gauntlet,,Poleyn,0,False
Jazeraint Leggings Vambrace,,Fusskampf,0,False
Jazeraint Leggings Plate Glove,,Poleyn,0,False
Jazeraint Leggings Rondanche,,Jambeau,0,False
Jazeraint Leggings Tilt Glove,,Missaglia,0,False
Jazeraint Leggings Freiturnier,,Plate Leggings,0,False
Jazeraint Leggings Fluted Glove,,Fluted Leggings,0,False
Jazeraint Leggings Hoplite Glove,,Hoplite Leggings,0,False
Jazeraint Leggings Jazeraint Glove,,Jazeraint Helm,0,False
Jazeraint Leggings Dread Glove,,Jazeraint Glove,0,False
Dread Leggings,Bandage,Fluted Leggings,0,False
Dread Leggings,Leather Glove,Fluted Leggings,0,False
Dread Leggings,Reinforced Glove,Fluted Leggings,0,False
Dread Leggings,Knuckles,Fluted Leggings,0,False
Dread Leggings,Ring Sleeve,Plate Leggings,0,False
Dread Leggings,Chain Sleeve,Missaglia,0,False
Dread Leggings,Gauntlet,Jambeau,0,False
Dread Leggings,Vambrace,Poleyn,0,False
Dread Leggings,Plate Glove,Poleyn,0,False
Dread Leggings,Rondanche,Jambeau,0,False
Dread Leggings,Tilt Glove,Missaglia,0,False
Dread Leggings,Freiturnier,Plate Leggings,0,False
Dread Leggings,Fluted Glove,Fluted Leggings,0,False
Dread Leggings,Hoplite Glove,Hoplite Leggings,0,False
Dread Leggings,Jazeraint Glove,Jazeraint Leggings,0,False
Dread Leggings,Dread Glove,Dread Helm,0,False
