slot1,slot2,result,tier_change,has_swap
Hoplite Helm,Banded Mail,Armet,0,False
Hoplite Helm,Ring Mail,Basinet,0,False
Hoplite Helm,Chain Mail,Barbut,0,False
Hoplite Helm,Breastplate,Sallet,0,False
Hoplite Helm,Segmentata,Sallet,0,False
Hoplite Helm,Scale Armor,Barbut,0,False
Hoplite Helm,Brigandine,Basinet,0,False
Hoplite Helm,Plate Mail,Armet,0,False
Hoplite Helm,Fluted Armor,Close Helm,0,False
Hoplite Helm,Hoplite Armor,Hoplite Leggings,0,False
Hoplite Helm,Jazeraint Armor,Jazeraint Armor,0,False
Hoplite Helm,Dread Armor,Jazeraint Armor,0,False
Jazeraint Helm,Jerkin,Close Helm,0,False
Jazeraint Helm,Hauberk,Close Helm,0,False
Jazeraint Helm,Wizard Robe,Close Helm,0,False
Jazeraint Helm,Cuirass,Close Helm,0,False
Jazeraint Helm,Banded Mail,Close Helm,0,False
Jazeraint Helm,Ring Mail,Armet,0,False
Jazeraint Helm,Chain Mail,Basinet,0,False
Jazeraint Helm,Breastplate,Barbut,0,False
Jazeraint Helm,Segmentata,Sallet,0,False
Jazeraint Helm,Scale Armor,Barbut,0,False
Jazeraint Helm,Brigandine,Basinet,0,False
Jazeraint Helm,Plate Mail,Armet,0,False
Jazeraint Helm,Fluted Armor,Close Helm,0,False
Jazeraint Helm,Hoplite Armor,Burgonet,0,False
Jazeraint Helm,Jazeraint Armor,Jazeraint Leggings,0,False
Jazeraint Helm,Dread Armor,Dread Armor,0,False
Dread Helm,Jerkin,Burgonet,0,False
Dread Helm,Hauberk,Burgonet,0,False
Dread Helm,Wizard Robe,Burgonet,0,False
Dread Helm,Cuirass,Burgonet,0,False
Dread Helm,Banded Mail,Burgonet,0,False
Dread Helm,Ring Mail,Close Helm,0,False
Dread Helm,Chain Mail,Armet,0,False
Dread Helm,Breastplate,Basinet,0,False
Dread Helm,Segmentata,Barbut,0,False
Dread Helm,Scale Armor,Barbut,0,False
Dread Helm,Brigandine,Basinet,0,False
Dread Helm,Plate Mail,Armet,0,False
Dread Helm,Fluted Armor,Close Helm,0,False
Dread Helm,Hoplite Armor,Burgonet,0,False
Dread Helm,Jazeraint Armor,Hoplite Helm,0,False
Dread Helm,Dread Armor,Dread Leggings,0,False
