slot1,slot2,result,tier_change,has_swap
Bone Helm,Armet,Chain Coif,0,False
Bone Helm,Close Helm,Spangenhelm,0,False
Bone Helm,Burgonet,Cabasset,0,False
Bone Helm,Hoplite Helm,Sallet,0,False
Bone Helm,Jazeraint Helm,Barbut,0,False
Bone Helm,Dread Helm,Basinet,0,False
Chain Coif,Chain Coif,Chain Coif,0,False
Chain Coif,Spangenhelm,Cabasset,1,False
Chain Coif,Cabasset,Cabasset,0,False
Chain Coif,Sallet,Bone Helm,-1,False
Chain Coif,Barbut,Barbut,0,False
Chain Coif,Basinet,Bone Helm,-1,False
Chain Coif,Armet,Cabasset,0,False
Chain Coif,Close Helm,Chain Coif,0,False
Chain Coif,Burgonet,Spangenhelm,0,False
Chain Coif,Hoplite Helm,Cabasset,0,False
Chain Coif,Jazeraint Helm,Sallet,0,False
Chain Coif,Dread Helm,Barbut,0,False
Spangenhelm,Spangenhelm,Spangenhelm,0,False
Spangenhelm,Cabasset,Sallet,1,False
Spangenhelm,Sallet,Sallet,0,False
Spangenhelm,Barbut,Bone Helm,-1,False
Spangenhelm,Basinet,Sallet,0,False
Spangenhelm,Armet,Barbut,0,False
Spangenhelm,Close Helm,Barbut,0,False
Spangenhelm,Burgonet,Chain Coif,-1,False
Spangenhelm,Hoplite Helm,Spangenhelm,0,False
Spangenhelm,Jazeraint Helm,Cabasset,0,False
Spangenhelm,Dread Helm,Sallet,0,False
Cabasset,Cabasset,Cabasset,0,False
Cabasset,Sallet,Sallet,0,False
Cabasset,Barbut,Barbut,0,False
Cabasset,Basinet,Basinet,0,False
Cabasset,Armet,Barbut,0,False
Cabasset,Close Helm,Sallet,0,False
Cabasset,Burgonet,Barbut,0,False
Cabasset,Hoplite Helm,Chain Coif,-1,False
Cabasset,Jazeraint Helm,Spangenhelm,-1,False
Cabasset,Dread Helm,Cabasset,0,False
Sallet,Sallet,Sallet,0,False
Sallet,Barbut,Basinet,1,False
Sallet,Basinet,Barbut,0,False
Sallet,Armet,Basinet,0,False
Sallet,Close Helm,Barbut,0,False
Sallet,Burgonet,Bone Helm,-1,False
Sallet,Hoplite Helm,Basinet,0,False
Sallet,Jazeraint Helm,Chain Coif,-1,False
Sallet,Dread Helm,Spangenhelm,-1,False
Barbut,Barbut,Barbut,0,False
Barbut,Basinet,Armet,1,False
Barbut,Armet,Bone Helm,-1,False
Barbut,Close Helm,Armet,0,False
Barbut,Burgonet,Armet,0,False
Barbut,Hoplite Helm,Bone Helm,-1,False
Barbut,Jazeraint Helm,Sallet,-1,False
Barbut,Dread Helm,Chain Coif,-1,False
Basinet,Basinet,Basinet,0,False
Basinet,Armet,Close Helm,1,False
Basinet,Close Helm,Burgonet,1,False
Basinet,Burgonet,Basinet,0,False
Basinet,Hoplite Helm,Close Helm,0,False
Basinet,Jazeraint Helm,Basinet,0,False
Basinet,Dread Helm,Barbut,-1,False
Armet,Armet,Armet,0,False
Armet,Close Helm,Close Helm,0,False
Armet,Burgonet,Close Helm,0,False
Armet,Hoplite Helm,Sallet,-1,False
Armet,Jazeraint Helm,Armet,0,False
Armet,Dread Helm,Bone Helm,-1,False
Close Helm,Close Helm,Close Helm,0,False
Close Helm,Burgonet,Hoplite Helm,1,False
Close Helm,Hoplite Helm,Burgonet,0,False
Close Helm,Jazeraint Helm,Basinet,-1,False
Close Helm,Dread Helm,Close Helm,0,False
Burgonet,Burgonet,Burgonet,0,False
Burgonet,Hoplite Helm,Close Helm,-1,False
Burgonet,Jazeraint Helm,Armet,-1,False
Burgonet,Dread Helm,Bone Helm,-1,False
Hoplite Helm,Hoplite Helm,Jazeraint Helm,1,False
Hoplite Helm,Jazeraint Helm,Hoplite Helm,0,False
Hoplite Helm,Dread Helm,Burgonet,-1,False
Jazeraint Helm,Jazeraint Helm,Dread Helm,1,False
Jazeraint Helm,Dread Helm,Hoplite Helm,-1,False
Dread Helm,Dread Helm,Dread Helm,0,False
