slot1,slot2,result,tier_change,has_swap
Kris,Spatha,Throwing Knife,0,False
Kris,Scimitar,Dirk,0,False
Kris,Rapier,Dirk,0,False
Kris,Short Sword,Throwing Knife,0,False
Kris,Firangi,Kudi,0,False
Kris,Shamshir,Battle Axe,0,False
Kris,Falchion,Claymore,0,False
Kris,Khora,Falchion,0,False
Kris,Khopesh,Falchion,0,False
Kris,Wakizashi,Falchion,0,False
Kris,Rhomphaia,Kris,0,False
Hatchet,Spatha,Kudi,0,False
Hatchet,Scimitar,Throwing Knife,0,False
Hatchet,Rapier,Dirk,0,False
Hatchet,Short Sword,Throwing Knife,0,False
Hatchet,Firangi,Kudi,0,False
Hatchet,Shamshir,Cinquedea,0,False
Hatchet,Falchion,Francisca,0,False
Hatchet,Shotel,Schiavona,0,False
Hatchet,Khora,Morning Star,0,False
Hatchet,Khopesh,Shotel,0,False
Hatchet,Wakizashi,Shotel,0,False
Hatchet,Rhomphaia,Hatchet,0,False
Khukuri,Spatha,Cinquedea,0,False
Khukuri,Scimitar,Kudi,0,False
Khukuri,Rapier,Throwing Knife,0,False
Khukuri,Short Sword,Throwing Knife,0,False
Khukuri,Firangi,Kudi,0,False
Khukuri,Shamshir,Cinquedea,0,False
Khukuri,Falchion,Kris,0,False
Khukuri,Shotel,Tabarzin,0,False
Khukuri,Khora,Bastard Sword,0,False
Khukuri,Khopesh,War Hammer,0,False
Khukuri,Wakizashi,Khora,0,False
Khukuri,Rhomphaia,Khukuri,0,False
Baselard,Spatha,Kris,0,False
Baselard,Scimitar,Cinquedea,0,False
Baselard,Rapier,Kudi,0,False
Baselard,Short Sword,Throwing Knife,0,False
Baselard,Firangi,Kudi,0,False
Baselard,Shamshir,Cinquedea,0,False
Baselard,Falchion,Kris,0,False
Baselard,Shotel,Hatchet,0,False
Baselard,Khora,Chamkaq,0,False
Baselard,Khopesh,Nodachi,0,False
Baselard,Wakizashi,Bec de Corbin,0,False
Baselard,Rhomphaia,Baselard,0,False
Stiletto,Spatha,Hatchet,0,False
Stiletto,Scimitar,Kris,0,False
Stiletto,Rapier,Cinquedea,0,False
Stiletto,Short Sword,Kudi,0,False
Stiletto,Firangi,Kudi,0,False
Stiletto,Shamshir,Cinquedea,0,False
Stiletto,Falchion,Kris,0,False
Stiletto,Shotel,Hatchet,0,False
Stiletto,Khora,Khukuri,0,False
Stiletto,Khopesh,Tabar,0,False
Stiletto,Wakizashi,Rune Blade,0,False
Stiletto,Rhomphaia,Stiletto,0,False
Jamadhar,Spatha,Khukuri,0,False
Jamadhar,Scimitar,Hatchet,0,False
Jamadhar,Rapier,Kris,0,False
Jamadhar,Short Sword,Cinquedea,0,False
Jamadhar,Firangi,Kudi,0,False
Jamadhar,Shamshir,Cinquedea,0,False
Jamadhar,Falchion,Kris,0,False
Jamadhar,Shotel,Hatchet,0,False
Jamadhar,Khora,Khukuri,0,False
Jamadhar,Khopesh,Baselard,0,False
Jamadhar,Wakizashi,Bullova,0,False
Jamadhar,Rhomphaia,Jamadhar,0,False
